ID_Cliente,Edad,AntigUedad_Meses,Numero_Productos,RFM_Score,Numero_Trx_3m,Meses_Cuenta_Sueldo,Numero_Prestamos,Flg_Mal_Pagador,Nro_Familiares,Nro_Llamadas_CC,Genero,Estado_Civil,Edad_Hijo_Menor,IngresoReal,Flg_ViviendaPropia,Flg_PP,Flg_Retencion,Flg_PP_Garantia_HIP,Flg_TC
54996,27,12,0,0,0,7,0,0,3,8,0,0,0,65263,1,0,0,0,0
55003,45,12,4,7.729,1,8,0,0,2,8,1,2,17,58487,1,0,0,0,0
55022,68,12,1,8.302333,1,9,1,0,6,10,1,1,38,44754,1,1,0,0,0
54797,24,36,0,0,0,27,4,0,3,10,0,0,0,50159,1,0,0,0,0
55178,45,12,3,7.853323,1,6,1,0,6,5,0,0,15,57797,0,0,0,1,0
55260,42,12,4,7.795667,1,8,0,0,6,10,0,2,14,38068,0,0,0,0,0
55285,36,24,4,10.29898,3,11,4,0,5,9,0,1,5,54811,1,0,1,0,0
55109,28,0,0,0,0,-5,2,0,2,6,0,0,0,32093,0,0,0,0,0
55258,40,24,16,15.727773,9,17,0,0,1,11,1,0,15,53970,0,0,0,0,0
55116,15,48,0,0,0,41,1,0,1,11,1,0,0,50205,0,0,1,0,0
55134,15,24,1,11.349,1,13,1,0,5,9,0,0,0,43220,0,0,1,0,0
55183,46,24,0,0,0,13,1,0,7,9,0,1,19,53535,0,0,0,0,0
55437,31,0,1,0,0,-3,3,0,6,9,1,2,4,44538,0,0,0,0,0
55530,24,48,0,0,0,38,1,0,1,11,1,0,0,31972,0,1,0,1,0
55283,34,36,0,0,0,27,0,0,6,8,0,0,3,36982,1,0,0,0,0
44567,37,12,3,10.499667,2,10,1,0,3,8,0,2,8,58877,1,0,0,0,0
44617,40,12,0,0,0,10,0,0,4,0,1,2,12,78162,0,0,0,0,0
44649,39,24,0,0,0,23,1,0,3,10,0,1,11,56387,0,0,0,0,0
44760,15,24,0,0,0,22,1,0,5,11,0,0,0,43220,0,0,0,0,0
44858,31,0,3,0,0,-5,3,0,5,10,0,0,0,56069,0,1,0,0,0
45060,24,36,5,11.81493,3,35,2,0,3,9,0,0,0,58465,0,0,0,0,1
45258,54,0,0,0,0,-6,1,0,5,8,0,0,25,52497,0,0,0,0,0
45317,28,48,0,0,0,38,1,0,2,11,1,0,0,63861,0,0,0,0,0
45344,25,24,0,0,0,16,1,0,1,9,1,0,0,63861,0,0,0,1,0
45551,26,0,0,0,0,-6,1,0,2,9,1,0,0,31972,0,0,0,0,0
45653,23,36,9,14.18745,7,26,2,0,6,11,1,0,0,43991,0,0,0,0,0
45662,51,24,0,0,0,14,3,0,3,0,0,1,25,48702,0,0,1,0,0
45828,30,12,4,11.617283,2,8,1,0,4,0,1,0,2,71450,0,1,0,0,0
45835,37,24,0,0,0,21,0,0,3,9,0,0,7,55328,0,0,0,1,0
45887,42,36,0,0,0,27,0,0,5,11,1,0,13,59681,1,0,0,1,0
66370,51,36,4,10.113667,3,30,1,0,7,0,1,2,23,34335,1,0,0,0,0
66363,58,36,3,8.81899,2,32,0,0,2,8,0,1,26,50221,0,0,0,0,0
66599,33,12,4,10.594,1,5,0,0,6,7,1,2,3,58861,0,1,0,0,0
66638,38,0,2,0,0,-4,0,0,5,11,1,1,11,45924,0,0,0,0,0
66657,31,24,0,0,0,17,0,0,1,9,1,0,0,52174,0,0,0,0,0
66738,34,24,3,13.602323,2,13,0,0,3,9,0,0,6,67784,0,0,0,0,0
66898,58,12,0,0,0,6,1,0,3,10,1,0,26,51503,0,0,0,0,0
66867,41,36,0,0,0,33,0,0,4,10,1,0,13,59681,0,0,0,0,0
67037,54,24,0,0,0,16,0,0,5,8,1,0,23,25785,0,0,1,0,0
66857,50,36,39,25.80632,19,25,3,0,5,9,0,0,19,65816,0,0,0,1,0
67025,24,36,0,0,0,26,1,0,3,9,0,0,0,49921,0,0,0,1,0
67176,32,36,0,0,0,27,2,0,3,11,0,2,2,46816,0,0,0,0,0
67058,24,24,0,0,0,15,1,0,1,11,1,0,0,31972,1,0,0,0,0
67158,41,48,0,0,0,38,1,0,1,0,1,1,10,60520,0,0,0,0,0
67478,35,36,0,0,0,24,3,0,4,11,0,0,7,42369,0,0,0,0,0
67530,36,24,2,7.725667,1,23,0,0,1,9,1,0,7,56482,1,0,0,1,0
67481,31,24,0,0,0,12,1,0,4,10,0,0,0,63015,0,1,0,0,0
67555,32,48,2,10.07498,2,36,0,0,2,10,0,0,0,37502,1,1,0,0,0
67571,31,36,3,14.178657,2,29,3,0,3,11,1,1,1,65620,0,0,0,1,0
67637,38,36,28,33.108749,26,31,0,0,3,11,1,0,6,40442,0,0,0,0,0
67543,19,24,5,11.677313,3,18,1,0,6,10,0,0,0,63015,0,0,1,0,0
67699,45,24,0,0,0,16,0,0,2,5,0,0,19,52368,0,0,0,0,0
67939,51,12,4,8.932333,1,10,0,0,4,11,1,1,27,38557,1,0,0,0,1
67857,42,48,0,0,0,38,1,0,3,11,1,0,14,52862,0,0,0,1,0
68119,23,0,0,0,0,-6,0,0,1,0,1,0,0,42752,1,0,0,0,0
68091,36,12,0,0,0,10,7,0,2,9,1,1,7,62270,1,0,0,0,0
68094,28,36,0,0,0,31,0,0,6,9,0,0,0,65263,0,0,0,0,1
41105,36,12,3,8.805667,1,9,0,0,1,10,1,2,10,41701,0,1,0,0,1
41175,47,12,4,11.373657,3,10,1,0,3,0,1,1,17,45078,0,0,0,0,0
41355,27,24,18,24.637966,18,14,0,0,2,11,1,0,0,40287,0,0,0,0,0
41716,43,24,0,0,0,20,0,0,1,9,0,0,11,37073,0,0,0,0,0
41900,67,36,0,0,0,33,2,0,7,0,1,2,42,40318,0,0,1,0,0
41941,18,0,1,0,0,-1,1,0,1,9,0,0,0,43220,1,0,0,0,0
42086,46,12,4,12.055667,1,8,0,0,2,11,0,0,14,29130,0,0,0,0,0
42161,23,36,0,0,0,35,1,0,4,10,0,0,0,43220,0,1,0,0,0
42177,55,48,0,0,0,35,0,0,7,0,0,0,21,45621,0,0,0,0,0
42193,24,36,0,0,0,27,1,0,3,8,1,0,0,50205,0,0,0,0,0
42286,39,12,0,0,0,-1,1,0,1,0,0,1,10,60974,1,0,1,0,0
42336,36,12,0,0,0,7,1,0,5,8,0,1,6,42469,0,0,0,0,0
53148,25,48,2,8.909,1,36,0,0,1,10,0,0,0,67905,0,0,1,0,0
53221,39,24,4,9.383147,3,20,0,0,6,8,0,1,5,37098,0,0,1,0,0
53432,42,24,0,0,0,20,0,0,4,10,1,2,11,75147,0,0,0,0,0
68144,18,12,4,12.571333,2,10,6,0,5,9,1,0,0,54135,1,0,0,0,0
63114,31,24,0,0,0,21,1,0,4,9,0,2,2,50752,0,0,0,0,0
63214,35,24,3,7.462333,1,11,0,0,4,10,1,0,7,56482,0,0,1,0,0
63041,20,12,0,0,0,5,0,0,1,0,0,0,0,67905,1,0,0,0,0
63362,49,24,0,0,0,14,0,0,7,10,0,0,25,57290,1,1,0,0,0
63378,47,24,0,0,0,17,0,0,5,10,1,0,17,47588,1,0,0,0,1
63318,73,24,0,0,0,17,0,0,7,11,0,0,44,54270,1,0,0,0,1
63334,33,0,0,0,0,-5,2,0,1,10,1,1,6,54406,0,0,0,0,0
63343,53,48,3,8.632283,2,36,3,0,6,11,0,0,30,61179,0,0,0,0,0
63361,57,36,0,0,0,34,1,0,4,6,0,0,31,46235,0,0,0,0,0
63548,34,36,0,0,0,24,0,0,1,11,0,2,5,50245,1,0,0,0,0
63581,24,24,0,0,0,13,1,0,4,9,0,0,0,53769,0,0,0,0,0
63697,57,12,0,0,0,6,0,0,5,8,0,0,31,61260,1,0,0,0,0
63484,57,12,0,0,0,9,1,0,3,11,1,0,25,45282,0,0,0,0,0
63543,42,24,0,0,0,11,0,0,1,9,0,2,13,63632,0,0,0,0,1
69144,42,48,1,7.629,1,37,0,0,2,9,1,2,12,78162,0,0,0,0,0
69196,32,12,0,0,0,10,0,1,4,10,0,2,4,44525,0,0,0,0,0
63625,52,24,0,0,0,11,0,0,7,9,0,0,20,52435,0,0,0,0,0
69346,30,24,5,11.320647,3,15,0,0,5,10,0,1,1,65721,0,0,0,0,1
69445,33,36,0,0,0,28,1,0,1,0,0,1,8,54304,0,0,0,0,0
69234,57,48,0,0,0,38,1,0,6,10,0,1,28,32222,0,0,0,0,0
69502,45,36,5,11.87795,3,33,1,0,5,9,1,0,18,68132,1,0,1,0,0
69541,35,36,2,8.719,1,33,0,0,4,0,0,0,1,27747,0,0,0,0,0
69577,46,36,25,19.302723,12,33,0,0,2,11,0,0,17,43689,1,0,1,0,0
70149,22,48,1,8.389,1,38,1,0,1,7,0,0,0,43220,1,0,0,0,1
69900,46,0,0,0,0,-6,0,0,4,9,1,2,19,24450,0,0,1,0,0
69918,30,12,43,25.701496,19,10,0,0,2,10,1,2,4,65343,0,0,0,0,1
70045,41,36,0,0,0,25,1,0,6,9,0,1,11,56387,1,0,0,0,1
46480,50,24,0,0,0,17,0,0,7,11,1,0,21,52114,1,0,1,1,0
46530,62,36,3,8.50399,2,23,1,0,3,0,0,2,29,38014,0,0,0,0,0
46723,28,24,1,10.152333,1,19,1,0,6,11,0,0,0,49921,1,0,0,0,0
46737,31,24,0,0,0,15,2,0,1,10,0,2,4,40132,0,0,0,0,0
46989,42,36,0,0,0,25,1,0,4,5,1,2,10,51199,0,0,0,0,0
47030,70,36,0,0,0,23,1,0,5,10,0,0,39,58857,0,0,0,0,0
47248,30,0,0,0,0,-5,1,0,4,0,0,2,1,64273,0,0,0,0,0
47625,32,0,0,0,0,-5,1,0,2,11,1,0,2,71450,0,0,0,0,0
47684,40,0,0,0,0,-4,3,0,3,0,1,1,12,73546,0,0,0,1,0
58512,53,36,1,9.60999,1,34,0,0,2,0,0,0,24,52999,0,0,0,0,0
58544,27,24,2,7.590667,1,13,2,0,6,11,1,0,0,43991,1,0,0,0,0
58787,53,0,0,0,0,-5,1,0,2,10,0,0,22,68890,0,1,0,1,1
58803,25,0,0,0,0,-6,0,0,2,10,0,0,0,67905,0,0,0,0,0
58921,39,48,6,11.133263,3,35,0,0,6,9,0,0,7,55328,0,0,0,0,0
58937,40,36,0,0,0,34,3,0,6,10,0,1,11,47035,1,0,0,1,0
68153,37,12,3,9.038,2,7,1,0,2,9,0,2,5,49518,0,0,0,0,1
70233,61,24,4,10.972137,3,13,2,0,7,6,0,1,29,59812,0,0,1,0,1
55927,43,12,3,8.455657,2,10,0,0,6,10,0,0,12,43626,1,0,0,1,0
55701,51,36,0,0,0,27,2,0,5,0,0,1,20,34495,0,0,1,0,0
55882,43,36,0,0,0,26,3,0,1,10,0,2,13,35867,0,0,0,0,0
55986,70,12,0,0,0,10,2,0,4,10,1,1,38,52524,0,0,0,0,0
56069,30,36,0,0,0,26,0,0,1,10,0,0,1,27747,0,0,0,1,0
56098,26,12,0,0,0,0,0,0,3,9,1,0,0,40287,1,1,0,0,0
56393,37,12,4,8.666333,2,10,0,0,6,6,0,0,8,68819,0,0,1,0,0
56219,35,0,1,0,0,-2,0,0,2,10,0,0,2,73436,1,0,0,1,0
56270,28,0,0,0,0,-6,0,0,5,8,1,0,0,42752,0,0,0,0,0
56389,33,24,4,9.322647,2,20,0,0,5,7,0,2,4,44525,0,0,1,1,0
56509,27,36,0,0,0,31,7,0,3,0,1,0,0,60530,0,0,0,0,0
56546,14,12,5,11.39893,3,5,1,0,6,9,1,0,0,50205,0,0,0,0,0
56561,35,48,0,0,0,39,0,0,5,11,0,2,4,44525,0,0,0,0,0
56436,30,12,0,0,0,6,1,0,6,10,1,1,2,66303,0,1,0,0,0
56779,16,24,4,11.029,1,11,0,0,1,8,0,0,0,37502,0,0,0,0,0
56895,43,36,4,11.599303,3,23,0,0,1,10,0,0,13,54716,0,0,0,0,0
56719,36,36,0,0,0,28,0,0,1,10,1,2,3,58861,0,0,0,0,0
56891,50,0,2,0,0,-2,4,0,7,9,1,2,20,61328,0,0,0,0,0
57046,32,24,3,9.36999,1,21,4,0,6,10,0,1,5,54811,1,0,0,0,0
57147,40,0,0,0,0,-6,1,0,5,9,0,0,12,45887,0,0,0,0,0
57071,26,24,4,9.60498,3,15,1,0,4,8,0,0,0,43935,0,0,0,0,0
57086,24,36,0,0,0,23,0,0,6,6,0,0,0,37502,0,0,0,1,0
57177,40,36,2,10.382333,1,26,0,0,2,8,0,0,9,37443,0,0,0,0,0
57200,33,12,2,10.31999,1,10,2,0,5,11,0,2,6,53191,0,0,0,1,0
57315,51,24,3,11.785667,1,18,2,0,6,8,0,0,20,45357,0,0,0,0,0
57103,28,36,0,0,0,27,4,0,6,7,0,0,0,50159,1,0,0,0,0
59057,35,12,0,0,0,9,0,0,5,9,0,0,8,68819,1,0,1,0,0
59525,40,36,5,10.952657,2,26,0,0,2,0,0,2,10,48937,1,0,1,0,0
59916,55,24,0,0,0,23,0,0,4,10,1,0,25,23751,0,0,0,1,1
60066,55,36,0,0,0,32,0,0,3,9,1,1,24,58579,0,0,0,0,0
60520,46,12,0,0,0,5,0,0,3,10,1,2,16,62909,1,0,0,0,0
60745,39,24,0,0,0,15,1,0,4,10,0,2,8,58877,0,0,1,0,0
57571,36,0,0,0,0,-2,0,0,3,10,1,0,5,55425,0,0,0,0,0
57590,38,24,0,0,0,11,1,0,3,8,0,2,8,58877,0,0,1,0,0
68351,31,48,0,0,0,39,0,0,1,0,1,0,3,21103,1,0,0,0,0
57502,51,24,4,10.719,1,22,0,0,6,9,0,2,20,41325,0,0,0,0,0
68543,47,12,2,0,0,0,5,0,5,0,1,0,20,36650,0,0,0,0,0
68678,20,24,1,8.685667,1,19,0,0,1,6,0,0,0,37502,0,0,1,0,0
68897,65,36,0,0,0,29,0,0,5,8,1,0,35,58470,0,1,0,0,0
68910,70,0,0,0,0,-3,0,0,4,10,1,0,38,73094,0,0,0,0,0
68886,65,0,0,0,0,-6,1,0,3,9,0,0,35,42125,1,0,0,0,0
68859,48,0,0,0,0,-2,1,0,5,10,0,1,16,52325,1,0,0,0,0
68875,67,12,2,12.832333,1,6,2,0,4,10,1,1,37,40051,0,0,0,0,0
68982,34,0,0,0,0,-5,1,0,2,0,1,2,6,49095,1,0,0,0,0
69007,37,48,0,0,0,38,1,0,1,6,1,1,10,60520,0,0,0,0,0
68928,31,24,0,0,0,21,1,0,6,11,1,2,3,55998,1,0,0,0,1
79803,45,36,0,0,0,30,1,0,1,10,0,1,15,41576,0,0,0,1,0
79864,46,24,0,0,0,22,1,0,2,10,1,0,20,64012,0,1,0,0,0
79889,40,24,0,0,0,18,0,0,3,10,0,0,10,56824,0,1,0,0,0
79807,24,48,1,8.503323,1,38,0,0,4,11,1,0,0,42752,0,0,0,0,0
79975,30,48,0,0,0,37,0,0,2,6,1,0,0,42752,1,0,0,0,1
80166,34,0,0,0,0,-1,0,0,3,8,0,2,4,44525,0,0,0,0,1
80028,46,24,0,0,0,12,1,0,2,10,1,1,16,49260,0,1,0,0,0
80105,38,36,2,13.415657,2,25,1,0,6,8,1,2,8,62888,0,0,0,0,0
80148,37,36,0,0,0,30,2,0,6,7,1,1,10,44941,0,1,0,0,0
80198,30,0,1,0,0,-1,5,0,2,11,0,0,0,49122,0,0,0,0,0
80205,31,36,2,10.132333,1,32,2,0,2,9,1,0,0,41497,1,1,1,0,0
80550,35,24,2,10.694,1,16,1,0,6,10,1,2,5,57778,1,0,0,0,0
80392,36,12,0,0,0,7,3,0,6,11,1,0,5,57011,0,0,0,0,0
80473,83,36,4,11.602333,1,33,3,0,5,0,1,1,57,50427,0,0,0,0,1
80630,48,36,4,7.695667,1,33,0,0,6,9,1,0,20,54532,0,0,0,0,0
80561,41,12,0,0,0,6,0,0,5,11,0,2,11,46755,0,0,0,0,0
80723,38,24,5,9.427273,3,17,1,0,5,8,1,2,7,54575,0,1,0,0,0
51921,51,12,3,9.545333,3,9,1,0,7,10,1,2,20,43751,0,1,0,0,0
51969,35,24,0,0,0,14,0,0,6,9,1,0,9,57317,0,0,0,0,0
52044,41,36,1,10.275667,1,23,2,0,5,10,1,1,14,52078,0,0,0,0,0
52671,43,24,11,10.60199,4,22,0,0,6,11,1,0,11,45112,0,0,0,0,0
52698,34,36,0,0,0,29,3,0,4,8,0,0,2,57236,1,0,0,0,0
52830,27,48,16,15.01096,8,36,2,0,2,7,0,0,0,50177,1,0,0,0,0
53039,35,48,0,0,0,39,0,0,2,10,1,2,2,45107,1,0,0,0,0
63767,50,48,0,0,0,39,1,0,6,0,1,0,20,64012,0,0,0,0,0
63837,46,24,0,0,0,20,1,0,5,0,1,2,18,35796,1,0,0,1,0
63962,53,24,4,9.489647,3,12,1,0,5,7,1,1,25,69260,0,0,0,0,0
80891,37,48,2,12.66498,2,37,0,0,4,10,0,2,5,50245,0,1,0,0,0
80898,18,12,19,14.091117,7,5,1,0,1,11,1,0,0,31972,0,0,1,1,0
70372,37,24,0,0,0,21,0,0,3,10,1,0,7,56482,0,0,0,0,0
63138,29,12,0,0,0,10,4,0,3,10,1,0,0,41457,1,0,0,0,1
70529,54,24,16,13.00099,5,21,3,0,7,9,0,1,25,48702,0,0,0,0,0
63270,32,12,0,0,0,10,4,0,2,0,0,0,0,38913,0,0,0,1,0
63305,38,12,2,8.027333,1,6,1,0,2,7,1,1,10,60520,0,1,0,0,0
70747,45,36,0,0,0,34,2,0,2,8,1,1,13,50721,0,0,0,0,0
70845,39,36,0,0,0,28,0,0,2,0,1,1,8,31179,0,1,0,0,1
63439,20,12,3,7.279,1,0,2,0,6,0,1,0,0,69766,0,1,0,0,0
63572,49,48,17,16.534763,9,37,2,0,5,11,0,1,19,41735,1,0,0,0,0
63690,61,36,0,0,0,33,0,0,2,0,0,2,29,42949,1,0,0,0,0
70632,43,36,3,10.60899,1,23,1,0,4,11,0,1,10,60974,0,0,0,0,0
70734,41,48,51,34.687584,27,37,1,0,3,10,1,0,9,50826,0,0,0,1,0
70767,43,0,1,0,0,-2,1,0,1,9,1,2,10,51199,0,0,0,0,0
71054,33,12,0,0,0,6,2,0,1,10,1,1,4,37636,0,0,0,0,0
70882,46,36,2,8.994,1,30,0,0,7,10,1,2,20,36701,0,0,0,0,0
70900,65,24,0,0,0,22,1,0,6,11,0,1,36,67568,0,0,0,0,0
70919,17,36,0,0,0,26,0,0,1,9,1,0,0,42752,0,0,0,0,0
69306,40,12,6,10.257313,3,8,0,0,2,10,1,0,11,45112,0,0,1,0,0
69323,61,36,3,8.664667,2,34,0,0,7,0,0,2,33,52907,0,0,0,0,0
69340,56,24,0,0,0,16,1,0,3,0,1,1,29,43808,0,0,1,0,0
69356,30,0,0,0,0,-5,1,0,2,10,0,0,0,43220,0,0,0,0,0
69470,21,0,1,0,0,-2,1,0,3,0,1,0,0,63861,0,0,0,0,0
71583,36,36,0,0,0,35,2,0,5,9,1,1,7,55140,0,0,0,0,0
71116,47,36,42,24.625664,18,23,1,0,5,10,1,2,20,43751,1,0,0,0,0
69604,46,24,0,0,0,21,1,0,3,7,1,1,12,64281,1,0,0,0,0
71624,36,36,0,0,0,34,0,0,3,8,0,0,8,68819,0,0,0,0,0
71692,46,0,0,0,0,-6,0,0,4,9,1,0,19,46019,0,0,0,0,0
71301,26,48,10,9.753667,3,39,0,0,6,8,0,0,0,37502,0,1,0,0,0
71369,61,36,1,10.290667,1,27,1,0,4,0,0,0,31,46235,0,0,0,0,0
71387,29,24,2,8.152333,1,19,0,0,1,11,1,0,0,52174,0,0,1,1,0
71967,38,24,0,0,0,13,3,0,6,10,1,1,7,52129,0,0,0,0,0
69975,52,36,0,0,0,31,0,0,6,11,1,0,24,51709,0,0,0,0,0
70024,38,36,2,13.11298,2,27,0,0,6,10,1,0,7,56482,1,0,0,0,0
70155,46,36,3,9.283,2,32,1,0,3,9,0,1,17,49127,0,0,0,0,0
72042,25,0,2,0,0,-1,0,0,4,10,0,0,0,37502,0,1,0,1,0
72067,41,36,0,0,0,28,0,0,6,10,1,2,11,75147,1,0,0,0,0
71805,30,0,2,0,0,-3,0,0,1,9,1,0,4,44429,0,0,0,1,0
71987,45,0,0,0,0,-4,0,0,2,11,0,0,13,54716,0,0,0,0,0
72052,50,48,4,11.439,1,37,2,0,6,9,0,1,25,50616,0,1,0,0,0
72071,31,12,2,8.132333,1,7,1,0,3,8,1,0,0,49255,0,0,0,0,0
53952,35,0,0,0,0,-6,0,0,2,9,0,0,5,43366,1,0,0,0,0
54134,43,24,0,0,0,21,1,0,3,9,0,0,12,45887,1,0,1,0,0
54236,43,12,3,9.10799,2,9,3,0,3,10,0,1,14,35121,0,1,0,0,0
54252,53,36,0,0,0,24,0,0,6,9,1,2,28,43490,0,0,0,0,1
54261,48,48,0,0,0,35,0,0,7,7,1,0,21,52114,0,0,0,0,0
54327,33,48,0,0,0,37,0,0,1,9,0,2,4,44525,0,0,0,0,0
54491,48,0,0,0,0,-3,0,0,4,9,1,2,22,21766,0,0,0,0,0
54545,57,48,0,0,0,36,1,0,2,11,1,0,30,27330,0,0,0,1,0
54570,26,24,0,0,0,17,0,0,3,8,0,0,0,65263,0,0,0,0,0
54586,37,48,0,0,0,36,1,0,2,10,0,1,11,56387,0,0,0,0,0
54659,25,36,0,0,0,29,0,0,5,10,1,0,0,52174,0,0,0,1,1
54759,39,36,0,0,0,32,0,0,1,8,0,2,14,38068,0,0,0,0,0
55036,43,24,4,8.54194,2,18,1,0,5,11,0,2,17,36080,0,0,0,0,0
55236,38,36,4,9.134667,2,23,0,0,4,10,0,0,11,37073,0,0,0,0,1
55263,32,0,0,0,0,-4,0,0,2,0,0,2,8,65364,0,0,0,0,0
55379,32,24,0,0,0,16,3,0,2,11,0,1,4,46719,1,0,0,0,0
55404,42,24,3,9.149667,2,19,1,0,1,8,1,0,10,59742,0,1,0,0,0
55420,66,36,5,9.411657,3,24,4,0,7,10,0,1,38,44420,0,0,0,1,0
57693,51,24,0,0,0,14,0,0,2,10,0,2,21,50814,1,0,0,0,0
57852,35,12,0,0,0,5,1,0,2,10,1,1,3,58858,1,0,0,0,0
57893,37,36,0,0,0,32,0,0,4,7,0,2,7,48329,0,0,0,0,0
57970,43,0,0,0,0,-4,0,0,6,0,1,0,14,28742,0,0,0,0,0
57977,32,48,2,11.342333,1,38,0,0,1,1,1,2,2,45107,0,0,0,0,0
57789,48,24,0,0,0,19,1,0,3,11,0,0,18,47995,0,0,0,0,0
58145,35,48,0,0,0,38,0,0,5,11,1,0,4,44429,0,0,0,1,0
58211,43,36,2,9.203323,1,33,3,0,3,10,1,0,13,42306,0,0,0,0,0
58057,40,0,0,0,0,-6,0,0,6,8,0,0,12,43626,1,0,0,0,0
58031,30,24,0,0,0,13,3,0,4,8,0,0,0,61512,0,1,0,0,0
58164,35,36,0,0,0,31,0,0,2,7,0,2,9,42868,0,0,0,0,1
58263,27,24,0,0,0,21,1,0,5,10,1,0,0,49255,0,1,0,0,0
58277,35,48,0,0,0,37,1,0,5,9,0,1,3,56036,0,0,0,1,0
58336,43,12,0,0,0,0,1,1,1,0,0,1,14,59133,0,1,0,1,0
58345,27,36,28,19.382851,12,32,4,0,2,11,1,0,0,61590,0,0,0,0,0
58427,30,24,0,0,0,21,1,0,2,10,0,0,4,42084,1,0,0,0,1
58225,36,36,52,30.73123,24,29,1,0,5,11,1,0,7,58009,0,0,0,0,0
58242,61,36,0,0,0,33,3,0,6,10,1,2,34,67305,1,0,0,0,0
58301,44,12,0,0,0,0,2,0,5,9,1,1,13,50721,0,1,0,0,0
74416,34,0,0,0,0,-4,1,0,6,0,1,1,5,45378,0,0,0,0,0
74441,30,24,0,0,0,23,0,0,4,9,1,0,0,40287,1,0,0,0,0
74569,29,36,0,0,0,29,2,0,5,10,1,0,0,79747,0,0,0,0,0
74393,36,24,3,7.579,1,15,1,0,4,11,0,1,10,60974,0,0,0,0,0
74703,37,24,0,0,0,12,3,0,3,11,1,1,5,66188,1,0,1,0,0
74736,28,0,0,0,0,-2,2,0,3,11,0,0,0,56084,0,0,0,0,1
74596,50,12,2,8.969,1,6,0,0,4,0,0,2,20,41325,0,0,0,0,0
74661,46,12,3,8.125667,1,5,0,0,6,10,1,0,13,59681,0,1,1,1,0
74898,31,24,3,0,2,19,3,0,2,10,1,0,0,51847,0,0,0,1,0
75293,49,24,0,0,0,19,1,0,2,9,1,1,20,59921,0,0,0,0,0
75120,15,24,0,0,0,21,1,0,6,11,0,0,0,53769,0,1,0,0,0
75229,24,36,0,0,0,23,1,0,2,0,0,0,0,43935,0,0,0,0,0
75280,60,0,0,0,0,-5,4,0,3,10,1,2,32,48594,1,0,0,0,0
75362,27,48,0,0,0,35,0,0,2,8,0,0,0,37502,0,0,0,0,0
64335,35,36,1,9.879,1,29,0,0,3,0,1,0,5,55425,1,1,0,0,1
64396,37,12,0,0,0,5,0,0,3,5,1,0,9,57317,0,1,0,0,0
64437,23,36,0,0,0,31,1,0,5,8,0,0,0,43935,0,0,0,0,1
64453,11,12,0,0,0,5,0,0,4,8,0,0,0,37502,0,0,0,0,0
64496,40,36,1,10.999,1,24,3,0,4,8,0,2,12,47792,0,0,0,1,0
64664,31,36,2,8.319667,2,26,0,0,1,8,0,0,1,27747,1,0,0,0,0
65750,29,24,0,0,0,16,2,0,3,11,1,0,0,43991,0,0,0,0,0
65764,41,0,0,0,0,-4,0,0,2,0,1,0,13,59681,0,0,0,0,0
65814,33,12,4,13.089,1,8,1,0,1,8,1,1,4,38838,1,1,0,0,0
65823,25,12,0,0,0,10,0,0,3,11,1,0,0,42752,0,0,0,0,1
65873,69,36,4,13.45394,3,25,2,0,7,8,0,1,41,48368,1,0,0,0,0
65893,27,24,0,0,0,21,0,0,3,9,0,0,0,65263,0,0,0,0,0
66000,49,24,34,23.592163,16,18,1,0,7,10,0,1,20,43542,0,0,0,0,0
66134,45,36,0,0,0,24,1,0,2,9,1,0,18,68132,1,0,0,0,0
61027,46,12,15,21.91938,15,9,5,0,6,9,0,2,14,41610,0,0,0,0,0
75570,39,12,0,0,0,6,0,0,2,9,1,2,10,41701,0,0,0,1,0
75577,43,36,2,7.582333,1,30,0,0,1,6,1,2,14,48564,0,0,0,0,0
80973,32,48,0,0,0,37,4,0,4,11,1,2,4,53480,0,0,0,0,0
81009,40,24,15,15.008783,8,14,0,0,1,11,1,1,9,34229,1,0,0,0,0
81044,43,36,43,27.525593,21,23,1,0,6,7,1,1,15,43123,0,0,0,0,0
81071,42,24,3,9.053,2,23,0,0,5,9,1,0,11,45112,0,0,0,0,0
81135,26,24,0,0,0,13,0,0,3,8,0,0,0,65263,0,0,0,0,0
81152,61,36,0,0,0,29,0,0,3,8,1,2,34,80392,0,1,0,0,0
81243,48,36,0,0,0,27,0,0,3,6,0,2,17,37053,0,0,0,0,0
81097,32,36,0,0,0,32,0,0,4,10,1,0,2,51309,0,0,0,0,0
81287,44,24,4,9.82498,2,16,0,0,1,6,1,2,13,53734,1,0,0,0,0
81350,44,24,3,10.672283,2,18,3,0,3,9,0,1,17,75192,0,0,0,0,0
81364,44,0,0,0,0,-6,2,0,2,0,1,2,14,66687,0,0,1,0,0
81446,71,12,0,0,0,7,1,0,5,10,0,0,40,49075,0,0,0,0,0
81611,19,36,0,0,0,35,0,0,1,10,0,0,0,37502,0,0,0,0,0
81579,58,24,0,0,0,14,0,0,4,9,0,0,24,52999,0,0,0,0,0
81581,37,24,0,0,0,16,0,0,4,11,0,0,9,37443,1,0,0,0,0
81904,48,36,0,0,0,24,0,0,5,9,1,2,20,36701,0,0,0,0,0
81881,35,12,9,17.030439,9,8,0,0,5,9,0,2,4,44525,0,0,1,0,0
81980,31,0,0,0,0,-5,0,0,2,0,1,2,3,58861,0,0,0,0,0
82038,75,36,0,0,0,29,1,0,4,9,0,1,46,49749,0,0,1,0,0
